age,gender,category,state,occupation,annual_income,disability,is_minority,scheme_id,eligible
30,Male,OBC,Andhra Pradesh,Government Employee,58459,No,Yes,S150,Yes
24,Female,General,Telangana,Government Employee,532980,No,Yes,S125,No
26,Male,ST,Telangana,Private Employee,217049,Yes,Yes,S127,No
38,Female,OBC,Andhra Pradesh,Student,234516,Yes,No,S033,Yes
49,Female,OBC,Maharashtra,Government Employee,161019,Yes,Yes,S008,Yes
27,Female,General,Telangana,Unemployed,552044,Yes,No,S061,No
79,Male,ST,Telangana,Unemployed,351538,No,No,S065,No
20,Female,ST,Maharashtra,Private Employee,516217,Yes,No,S043,No
43,Female,OBC,Maharashtra,Unemployed,448459,Yes,Yes,S039,No
64,Male,OBC,Karnataka,Unemployed,314967,Yes,No,S130,No
25,Male,OBC,Kerala,Unemployed,186700,No,Yes,S149,Yes
40,Male,SC,Tamil Nadu,Unemployed,554323,Yes,No,S123,No
56,Male,General,Maharashtra,Senior Citizen,402266,Yes,Yes,S120,No
21,Male,OBC,Andhra Pradesh,Senior Citizen,424075,No,Yes,S110,No
62,Female,General,Maharashtra,Farmer,294178,Yes,No,S150,No
41,Female,OBC,Maharashtra,Unemployed,298522,No,No,S136,No
29,Male,OBC,Karnataka,Private Employee,284175,Yes,No,S055,Yes
79,Male,OBC,Maharashtra,Senior Citizen,101364,No,Yes,S027,No
72,Female,ST,Telangana,Student,143431,Yes,Yes,S114,Yes
72,Female,SC,Karnataka,Unemployed,58131,Yes,No,S105,Yes
79,Female,ST,Andhra Pradesh,Farmer,286054,Yes,No,S070,No
22,Female,OBC,Tamil Nadu,Private Employee,517397,No,Yes,S125,No
75,Male,OBC,Andhra Pradesh,Private Employee,335703,No,No,S052,No
27,Male,SC,Andhra Pradesh,Unemployed,209097,Yes,No,S126,Yes
42,Male,General,Maharashtra,Student,473746,Yes,Yes,S027,No
50,Male,ST,Maharashtra,Student,227129,Yes,No,S138,Yes
57,Female,ST,Karnataka,Student,147603,Yes,No,S135,Yes
34,Female,OBC,Tamil Nadu,Senior Citizen,359355,No,No,S019,No
45,Male,General,Kerala,Government Employee,413908,No,Yes,S058,Yes
56,Female,SC,Kerala,Student,311858,Yes,No,S011,Yes
71,Male,ST,Karnataka,Unemployed,443367,Yes,Yes,S033,Yes
68,Female,SC,Tamil Nadu,Farmer,425476,No,Yes,S136,No
46,Female,General,Karnataka,Government Employee,289819,No,Yes,S104,No
50,Female,OBC,Karnataka,Student,276278,Yes,No,S078,No
25,Female,SC,Telangana,Farmer,375443,Yes,No,S032,Yes
47,Female,SC,Andhra Pradesh,Senior Citizen,599470,No,Yes,S019,No
44,Female,OBC,Telangana,Student,510740,No,Yes,S031,No
23,Male,SC,Telangana,Student,524564,Yes,No,S092,No
58,Female,OBC,Karnataka,Unemployed,510686,Yes,Yes,S095,No
24,Male,General,Karnataka,Farmer,305433,No,Yes,S106,Yes
27,Female,OBC,Tamil Nadu,Government Employee,520246,Yes,No,S072,No
18,Male,SC,Tamil Nadu,Senior Citizen,96288,Yes,Yes,S100,Yes
20,Male,SC,Tamil Nadu,Senior Citizen,234842,No,No,S039,No
35,Male,ST,Maharashtra,Student,366821,No,Yes,S149,No
25,Female,General,Karnataka,Unemployed,161434,Yes,No,S140,No
43,Male,OBC,Kerala,Farmer,151203,Yes,No,S124,No
66,Female,General,Andhra Pradesh,Farmer,125452,No,Yes,S090,No
62,Male,SC,Karnataka,Government Employee,139899,Yes,No,S144,Yes
59,Female,General,Maharashtra,Senior Citizen,174013,No,Yes,S120,Yes
49,Female,OBC,Karnataka,Senior Citizen,156499,Yes,Yes,S116,Yes
54,Female,OBC,Maharashtra,Senior Citizen,182474,No,No,S037,Yes
62,Female,ST,Kerala,Private Employee,320467,No,No,S128,No
50,Male,General,Karnataka,Unemployed,593573,Yes,No,S135,No
59,Female,ST,Maharashtra,Student,312649,Yes,Yes,S029,No
54,Female,SC,Kerala,Government Employee,402255,Yes,Yes,S138,No
62,Male,ST,Maharashtra,Senior Citizen,222051,Yes,No,S140,No
35,Male,OBC,Karnataka,Senior Citizen,515886,No,No,S059,No
44,Female,General,Andhra Pradesh,Unemployed,317423,Yes,No,S084,No
36,Female,ST,Karnataka,Senior Citizen,597829,Yes,No,S076,No
39,Male,General,Andhra Pradesh,Unemployed,344760,No,Yes,S020,No
71,Female,OBC,Kerala,Private Employee,167803,No,Yes,S126,No
63,Male,ST,Tamil Nadu,Government Employee,147894,No,Yes,S134,Yes
19,Female,General,Kerala,Student,356300,Yes,Yes,S059,No
40,Male,General,Kerala,Private Employee,77665,No,No,S144,Yes
24,Male,ST,Karnataka,Student,272236,No,No,S047,No
68,Male,General,Karnataka,Private Employee,285511,No,No,S090,No
24,Female,OBC,Andhra Pradesh,Farmer,398799,No,Yes,S134,No
74,Female,General,Telangana,Farmer,469203,Yes,No,S044,No
33,Male,SC,Kerala,Student,446084,No,Yes,S061,No
43,Male,ST,Telangana,Unemployed,61303,No,Yes,S042,Yes
23,Male,OBC,Telangana,Senior Citizen,323321,Yes,Yes,S037,No
71,Male,SC,Tamil Nadu,Student,64400,Yes,No,S094,Yes
72,Female,OBC,Maharashtra,Private Employee,448232,No,Yes,S062,No
58,Male,ST,Kerala,Senior Citizen,451854,No,No,S133,No
33,Male,SC,Tamil Nadu,Government Employee,588550,Yes,Yes,S087,No
29,Female,ST,Kerala,Unemployed,375195,Yes,No,S129,No
51,Male,ST,Maharashtra,Student,434110,No,Yes,S099,No
37,Female,ST,Maharashtra,Private Employee,362387,Yes,Yes,S112,No
56,Male,General,Tamil Nadu,Senior Citizen,98632,Yes,Yes,S133,Yes
72,Female,ST,Karnataka,Private Employee,242863,Yes,No,S124,No
55,Female,General,Telangana,Private Employee,269879,No,Yes,S049,No
33,Male,SC,Maharashtra,Unemployed,80715,Yes,Yes,S133,Yes
28,Female,General,Andhra Pradesh,Government Employee,204356,Yes,Yes,S091,Yes
43,Female,OBC,Maharashtra,Unemployed,448459,Yes,Yes,S142,Yes
43,Male,SC,Maharashtra,Government Employee,146050,Yes,No,S078,Yes
52,Male,OBC,Maharashtra,Senior Citizen,262608,Yes,No,S117,No
60,Male,OBC,Tamil Nadu,Government Employee,110772,Yes,Yes,S142,Yes
32,Male,OBC,Maharashtra,Farmer,556237,Yes,Yes,S038,No
25,Male,OBC,Kerala,Unemployed,186700,No,Yes,S079,Yes
63,Female,General,Karnataka,Government Employee,302055,Yes,Yes,S063,No
21,Male,SC,Andhra Pradesh,Private Employee,79711,No,Yes,S011,Yes
62,Female,ST,Kerala,Private Employee,320467,No,No,S070,No
61,Female,SC,Andhra Pradesh,Farmer,446851,Yes,No,S048,No
72,Female,OBC,Maharashtra,Private Employee,448232,No,Yes,S090,No
43,Male,OBC,Kerala,Private Employee,573458,Yes,No,S080,No
69,Female,OBC,Tamil Nadu,Unemployed,69485,No,Yes,S092,No
28,Male,OBC,Karnataka,Farmer,68027,No,No,S105,Yes
39,Female,SC,Kerala,Government Employee,404595,No,Yes,S091,No
21,Female,ST,Karnataka,Government Employee,388169,No,No,S131,No
53,Female,General,Kerala,Senior Citizen,423650,No,Yes,S092,No
23,Female,OBC,Karnataka,Private Employee,388478,Yes,Yes,S044,No
35,Male,General,Telangana,Government Employee,415283,Yes,Yes,S103,No
38,Female,OBC,Andhra Pradesh,Student,234516,Yes,No,S046,Yes
64,Female,ST,Karnataka,Student,181444,Yes,Yes,S125,No
47,Male,OBC,Kerala,Senior Citizen,436150,Yes,Yes,S104,No
79,Male,OBC,Maharashtra,Farmer,375211,Yes,Yes,S052,No
37,Female,SC,Karnataka,Student,349665,Yes,No,S071,Yes
61,Female,SC,Telangana,Unemployed,70309,No,Yes,S099,Yes
45,Female,SC,Kerala,Government Employee,364950,No,Yes,S043,No
55,Male,ST,Maharashtra,Senior Citizen,188106,Yes,Yes,S074,No
78,Male,ST,Andhra Pradesh,Unemployed,387243,Yes,No,S031,No
50,Male,OBC,Tamil Nadu,Student,285627,Yes,No,S062,No
32,Male,General,Kerala,Farmer,100650,No,No,S096,Yes
21,Female,OBC,Andhra Pradesh,Unemployed,175531,Yes,Yes,S123,Yes
37,Male,General,Maharashtra,Private Employee,414820,No,Yes,S009,No
80,Female,SC,Andhra Pradesh,Unemployed,441853,No,Yes,S096,No
37,Male,General,Andhra Pradesh,Farmer,113837,Yes,No,S073,Yes
50,Female,General,Telangana,Student,373750,No,No,S037,No
78,Male,SC,Andhra Pradesh,Unemployed,285339,Yes,No,S080,No
50,Male,OBC,Maharashtra,Unemployed,573581,No,No,S021,No
33,Male,ST,Maharashtra,Private Employee,500230,Yes,No,S005,No
24,Female,ST,Tamil Nadu,Private Employee,283660,Yes,No,S148,Yes
71,Male,SC,Andhra Pradesh,Student,181081,Yes,Yes,S061,No
24,Male,OBC,Tamil Nadu,Unemployed,196816,Yes,Yes,S086,Yes
75,Male,SC,Kerala,Government Employee,210505,No,No,S005,Yes
67,Female,General,Andhra Pradesh,Government Employee,186851,No,No,S112,Yes
71,Male,ST,Telangana,Senior Citizen,449242,No,Yes,S133,No
19,Female,SC,Maharashtra,Farmer,261995,No,Yes,S031,No
43,Male,General,Tamil Nadu,Senior Citizen,450702,Yes,Yes,S114,No
34,Male,OBC,Kerala,Government Employee,574078,Yes,No,S024,No
24,Male,SC,Tamil Nadu,Student,447333,No,Yes,S034,No
47,Female,ST,Tamil Nadu,Senior Citizen,208754,No,Yes,S124,No
33,Male,OBC,Andhra Pradesh,Private Employee,300959,Yes,No,S149,No
27,Male,SC,Kerala,Student,599902,Yes,Yes,S100,No
22,Female,ST,Maharashtra,Student,413436,Yes,Yes,S091,No
47,Female,General,Karnataka,Student,231137,No,No,S020,No
71,Female,OBC,Maharashtra,Government Employee,303908,Yes,Yes,S111,No
80,Male,ST,Maharashtra,Senior Citizen,104667,No,Yes,S045,No
54,Male,ST,Maharashtra,Farmer,113677,Yes,Yes,S040,Yes
72,Female,OBC,Kerala,Private Employee,560636,Yes,No,S002,No
53,Male,General,Andhra Pradesh,Unemployed,394099,No,Yes,S116,Yes
31,Male,SC,Andhra Pradesh,Government Employee,368493,Yes,Yes,S119,No
38,Male,SC,Karnataka,Private Employee,596451,No,Yes,S066,No
50,Male,General,Telangana,Farmer,282790,Yes,Yes,S052,Yes
33,Male,General,Maharashtra,Private Employee,261313,No,No,S052,Yes
43,Male,SC,Tamil Nadu,Private Employee,415773,Yes,No,S026,No
64,Female,SC,Andhra Pradesh,Private Employee,288865,No,Yes,S131,No
58,Female,OBC,Telangana,Government Employee,136646,Yes,Yes,S042,Yes
26,Male,OBC,Andhra Pradesh,Government Employee,495637,Yes,Yes,S017,No
37,Female,General,Maharashtra,Private Employee,202803,Yes,No,S144,Yes
48,Male,General,Telangana,Private Employee,89670,No,No,S133,Yes
72,Male,SC,Karnataka,Government Employee,295629,Yes,Yes,S113,No
48,Male,OBC,Tamil Nadu,Private Employee,162504,Yes,No,S033,Yes
24,Male,SC,Tamil Nadu,Unemployed,440313,Yes,No,S135,No
76,Female,SC,Andhra Pradesh,Government Employee,553587,Yes,No,S033,No
57,Female,SC,Telangana,Senior Citizen,235933,No,No,S074,No
24,Male,OBC,Andhra Pradesh,Student,552971,No,Yes,S009,No
21,Male,SC,Andhra Pradesh,Senior Citizen,288507,No,No,S124,No
47,Male,ST,Andhra Pradesh,Private Employee,545316,No,Yes,S022,No
47,Female,SC,Kerala,Unemployed,429962,Yes,No,S054,Yes
35,Male,ST,Maharashtra,Unemployed,595229,No,Yes,S037,No
50,Male,SC,Kerala,Government Employee,358348,No,No,S013,No
73,Female,OBC,Tamil Nadu,Senior Citizen,324724,Yes,No,S053,No
33,Female,General,Telangana,Private Employee,472352,No,No,S146,No
64,Female,ST,Maharashtra,Private Employee,226317,No,No,S149,No
68,Female,SC,Telangana,Farmer,416149,Yes,No,S055,Yes
55,Male,ST,Telangana,Government Employee,522773,No,No,S078,No
77,Female,SC,Karnataka,Student,510672,No,No,S116,No
40,Male,ST,Tamil Nadu,Government Employee,362002,No,No,S063,No
79,Male,ST,Kerala,Unemployed,91026,Yes,Yes,S006,Yes
31,Male,OBC,Maharashtra,Private Employee,217990,No,No,S022,Yes
69,Female,ST,Kerala,Private Employee,125449,No,Yes,S014,No
46,Female,OBC,Tamil Nadu,Senior Citizen,493168,No,Yes,S033,Yes
61,Male,General,Maharashtra,Student,330454,No,Yes,S031,No
34,Female,OBC,Tamil Nadu,Senior Citizen,359355,No,No,S085,No
72,Male,OBC,Karnataka,Private Employee,64835,No,No,S054,Yes
66,Female,General,Kerala,Private Employee,402020,No,No,S093,Yes
25,Female,SC,Andhra Pradesh,Student,343896,Yes,Yes,S067,No
33,Male,OBC,Maharashtra,Farmer,53173,No,No,S138,Yes
39,Female,General,Tamil Nadu,Farmer,232879,No,Yes,S019,No
76,Male,General,Andhra Pradesh,Unemployed,302271,No,No,S019,No
64,Female,ST,Maharashtra,Private Employee,226317,No,No,S102,Yes
50,Male,General,Tamil Nadu,Private Employee,346543,No,Yes,S038,No
33,Male,General,Maharashtra,Student,585997,No,Yes,S106,No
48,Female,OBC,Telangana,Government Employee,304094,No,No,S031,No
70,Male,ST,Maharashtra,Private Employee,532073,Yes,No,S091,No
55,Female,SC,Karnataka,Student,466961,Yes,No,S012,No
42,Female,OBC,Kerala,Senior Citizen,572495,No,No,S030,No
26,Female,General,Andhra Pradesh,Senior Citizen,583085,No,No,S061,No
41,Female,ST,Andhra Pradesh,Farmer,128935,No,Yes,S149,Yes
37,Female,General,Tamil Nadu,Government Employee,418846,Yes,Yes,S134,No
33,Female,ST,Maharashtra,Private Employee,298430,No,No,S123,Yes
26,Male,SC,Andhra Pradesh,Senior Citizen,366488,No,Yes,S082,No
38,Male,SC,Telangana,Senior Citizen,516435,Yes,No,S140,No
64,Female,SC,Kerala,Farmer,197084,Yes,Yes,S123,Yes
54,Female,SC,Andhra Pradesh,Farmer,340459,Yes,Yes,S004,No
50,Male,SC,Telangana,Private Employee,304420,No,Yes,S021,No
41,Male,General,Karnataka,Senior Citizen,138101,Yes,No,S055,Yes
28,Male,OBC,Maharashtra,Government Employee,363094,Yes,No,S038,No
74,Female,ST,Kerala,Senior Citizen,427735,No,No,S113,No
50,Female,General,Karnataka,Senior Citizen,52483,No,Yes,S102,Yes
51,Female,General,Kerala,Senior Citizen,350032,Yes,No,S010,No
38,Male,General,Maharashtra,Senior Citizen,130026,Yes,Yes,S145,Yes
27,Male,ST,Kerala,Farmer,133790,No,Yes,S043,Yes
43,Male,SC,Maharashtra,Senior Citizen,156936,Yes,Yes,S011,Yes
22,Female,General,Tamil Nadu,Unemployed,88721,No,Yes,S121,Yes
24,Female,OBC,Telangana,Private Employee,137917,No,No,S015,Yes
42,Female,General,Karnataka,Farmer,547639,Yes,Yes,S017,No
31,Male,ST,Telangana,Senior Citizen,479865,Yes,No,S145,Yes
21,Female,OBC,Kerala,Private Employee,579679,Yes,Yes,S146,No
34,Male,ST,Maharashtra,Student,50998,Yes,No,S140,Yes
76,Female,ST,Kerala,Farmer,458467,No,No,S025,No
64,Female,General,Karnataka,Student,398790,Yes,No,S107,No
53,Male,SC,Andhra Pradesh,Government Employee,225014,No,Yes,S034,No
37,Male,SC,Andhra Pradesh,Farmer,184100,Yes,No,S015,Yes
26,Female,OBC,Karnataka,Student,244377,No,No,S028,No
50,Female,General,Maharashtra,Private Employee,302969,No,No,S015,No
80,Female,General,Telangana,Student,395073,Yes,No,S136,No
43,Male,SC,Tamil Nadu,Private Employee,415773,Yes,No,S115,No
56,Male,General,Maharashtra,Student,400388,Yes,No,S095,No
25,Female,SC,Telangana,Farmer,375443,Yes,No,S060,Yes
19,Female,ST,Andhra Pradesh,Student,272286,No,No,S061,No
48,Male,ST,Kerala,Farmer,206385,No,No,S110,Yes
53,Male,SC,Kerala,Student,97947,No,No,S026,Yes
75,Male,SC,Karnataka,Private Employee,520758,Yes,Yes,S057,No
67,Female,OBC,Karnataka,Government Employee,87515,No,Yes,S150,No
21,Male,General,Karnataka,Unemployed,387659,No,Yes,S085,No
50,Male,General,Kerala,Senior Citizen,541308,No,No,S074,No
23,Female,General,Andhra Pradesh,Government Employee,587236,No,No,S030,No
27,Female,OBC,Kerala,Private Employee,251135,No,No,S062,No
46,Female,General,Andhra Pradesh,Private Employee,541630,No,No,S120,No
61,Male,ST,Telangana,Senior Citizen,458175,No,Yes,S150,No
69,Male,ST,Telangana,Senior Citizen,508631,Yes,No,S123,No
22,Male,ST,Kerala,Government Employee,477457,No,No,S060,Yes
65,Male,ST,Telangana,Government Employee,409697,No,Yes,S104,No
43,Male,ST,Maharashtra,Private Employee,206012,Yes,Yes,S043,Yes
42,Female,SC,Tamil Nadu,Student,213404,No,No,S061,Yes
32,Female,SC,Maharashtra,Senior Citizen,285326,No,Yes,S071,Yes
54,Female,OBC,Karnataka,Senior Citizen,249221,Yes,No,S044,No
64,Female,SC,Andhra Pradesh,Student,277215,No,No,S023,No
18,Male,OBC,Andhra Pradesh,Farmer,384239,No,No,S047,No
53,Male,ST,Tamil Nadu,Student,317448,No,Yes,S026,No
67,Female,SC,Maharashtra,Private Employee,331021,Yes,Yes,S067,No
18,Male,ST,Karnataka,Unemployed,345360,Yes,Yes,S114,No
27,Male,General,Telangana,Unemployed,505915,No,No,S061,No
48,Male,OBC,Karnataka,Student,367941,Yes,Yes,S062,No
37,Male,SC,Kerala,Senior Citizen,509736,Yes,No,S057,No
61,Male,ST,Karnataka,Unemployed,197730,Yes,No,S056,No
64,Female,SC,Karnataka,Student,268616,No,No,S016,No
19,Female,ST,Maharashtra,Unemployed,315831,No,No,S016,Yes
68,Male,OBC,Maharashtra,Government Employee,353129,Yes,No,S002,Yes
35,Male,General,Telangana,Unemployed,393540,Yes,No,S101,No
39,Male,ST,Kerala,Student,462721,No,No,S082,No
80,Female,General,Tamil Nadu,Government Employee,230858,Yes,Yes,S114,No
22,Female,OBC,Maharashtra,Unemployed,511904,Yes,Yes,S040,No
51,Female,General,Tamil Nadu,Student,541694,No,Yes,S040,No
62,Male,OBC,Tamil Nadu,Senior Citizen,424032,Yes,No,S060,Yes
41,Female,OBC,Maharashtra,Unemployed,298522,No,No,S006,No
35,Male,ST,Telangana,Farmer,315991,No,No,S062,No
22,Male,OBC,Telangana,Senior Citizen,123207,Yes,No,S028,Yes
74,Female,OBC,Karnataka,Farmer,170377,Yes,No,S069,No
59,Male,ST,Tamil Nadu,Student,164036,Yes,Yes,S054,Yes
68,Female,ST,Telangana,Government Employee,435277,No,Yes,S108,No
73,Female,SC,Maharashtra,Farmer,265497,Yes,No,S054,Yes
25,Female,ST,Kerala,Unemployed,269152,No,No,S089,No
66,Female,OBC,Kerala,Farmer,442446,No,Yes,S102,Yes
41,Male,ST,Andhra Pradesh,Unemployed,590339,No,Yes,S140,No
34,Female,OBC,Karnataka,Unemployed,106082,No,Yes,S001,Yes
25,Male,SC,Tamil Nadu,Unemployed,448280,Yes,No,S142,Yes
30,Male,General,Karnataka,Private Employee,390928,Yes,Yes,S048,No
19,Male,OBC,Tamil Nadu,Unemployed,97518,Yes,Yes,S032,No
33,Male,SC,Kerala,Student,409476,No,Yes,S030,No
65,Female,SC,Karnataka,Farmer,529772,No,Yes,S124,No
48,Male,General,Kerala,Unemployed,502410,Yes,No,S062,No
58,Female,General,Telangana,Government Employee,310482,No,Yes,S106,Yes
34,Male,General,Tamil Nadu,Student,274012,No,No,S139,No
80,Male,ST,Kerala,Student,549122,No,No,S083,No
39,Male,SC,Andhra Pradesh,Farmer,452731,No,No,S096,Yes
51,Female,General,Andhra Pradesh,Government Employee,536221,Yes,No,S074,No
40,Female,OBC,Maharashtra,Private Employee,83583,No,Yes,S034,Yes
43,Male,General,Tamil Nadu,Senior Citizen,450702,Yes,Yes,S139,No
22,Female,ST,Karnataka,Unemployed,153797,Yes,Yes,S090,Yes
18,Female,SC,Telangana,Government Employee,562014,No,Yes,S046,No
28,Female,General,Maharashtra,Senior Citizen,222766,Yes,Yes,S137,Yes
19,Female,ST,Telangana,Government Employee,313274,Yes,Yes,S135,No
60,Female,SC,Karnataka,Student,228932,No,No,S105,No
28,Male,SC,Karnataka,Student,507744,No,Yes,S079,No
35,Female,General,Kerala,Unemployed,409638,No,No,S048,No
22,Male,ST,Kerala,Senior Citizen,182948,No,No,S002,Yes
41,Male,OBC,Maharashtra,Student,290867,No,No,S063,Yes
30,Male,General,Karnataka,Private Employee,390928,Yes,Yes,S090,No
57,Female,ST,Tamil Nadu,Private Employee,150375,No,No,S121,Yes
59,Male,SC,Andhra Pradesh,Government Employee,100723,Yes,Yes,S064,No
59,Female,SC,Kerala,Student,309365,Yes,Yes,S011,No
70,Male,General,Telangana,Farmer,454266,No,Yes,S126,No
44,Female,ST,Karnataka,Unemployed,519889,No,Yes,S035,No
26,Female,ST,Karnataka,Private Employee,355148,No,Yes,S006,No
63,Male,OBC,Kerala,Senior Citizen,389132,No,No,S037,No
23,Male,General,Maharashtra,Senior Citizen,422303,No,No,S139,No
31,Female,ST,Maharashtra,Government Employee,91699,Yes,No,S040,Yes
57,Male,OBC,Kerala,Private Employee,416661,Yes,Yes,S012,No
30,Male,General,Kerala,Farmer,244110,No,No,S143,Yes
54,Male,SC,Andhra Pradesh,Student,302085,No,No,S123,Yes
42,Male,ST,Karnataka,Government Employee,550179,Yes,No,S063,No
65,Male,SC,Maharashtra,Government Employee,485705,Yes,No,S149,No
61,Female,OBC,Telangana,Farmer,339031,Yes,No,S130,No
55,Female,ST,Tamil Nadu,Government Employee,545842,No,Yes,S112,No
62,Female,General,Andhra Pradesh,Senior Citizen,327172,No,No,S033,Yes
78,Female,General,Kerala,Private Employee,111088,No,Yes,S090,No
69,Female,ST,Karnataka,Private Employee,86126,Yes,Yes,S081,Yes
22,Male,ST,Telangana,Farmer,99480,Yes,Yes,S120,No
28,Male,OBC,Kerala,Student,523239,Yes,No,S146,No
66,Male,ST,Maharashtra,Student,325715,No,Yes,S130,No
78,Male,SC,Telangana,Senior Citizen,292248,No,No,S025,No
53,Female,ST,Telangana,Unemployed,176152,No,No,S045,No
66,Male,ST,Maharashtra,Farmer,575365,Yes,Yes,S078,No
37,Female,SC,Andhra Pradesh,Senior Citizen,404092,No,Yes,S068,Yes
26,Male,ST,Andhra Pradesh,Unemployed,418544,No,Yes,S086,Yes
69,Male,OBC,Andhra Pradesh,Unemployed,416230,No,No,S054,Yes
54,Male,General,Karnataka,Unemployed,461655,No,Yes,S087,No
42,Male,SC,Tamil Nadu,Student,279383,No,Yes,S028,No
75,Male,OBC,Kerala,Student,154631,Yes,No,S094,Yes
32,Female,OBC,Maharashtra,Unemployed,298186,No,Yes,S116,Yes
43,Female,General,Andhra Pradesh,Senior Citizen,108336,No,No,S117,Yes
63,Female,SC,Maharashtra,Private Employee,90046,Yes,Yes,S016,No
78,Female,OBC,Tamil Nadu,Student,106832,Yes,Yes,S127,Yes
42,Male,General,Telangana,Private Employee,161949,No,Yes,S062,Yes
69,Female,OBC,Telangana,Senior Citizen,477946,No,No,S071,Yes
79,Male,OBC,Maharashtra,Government Employee,338126,No,Yes,S113,No
54,Female,General,Tamil Nadu,Unemployed,454556,No,Yes,S110,No
30,Male,OBC,Andhra Pradesh,Farmer,298891,No,Yes,S019,No
57,Male,OBC,Maharashtra,Private Employee,476784,No,Yes,S013,No
62,Female,General,Tamil Nadu,Student,396677,Yes,Yes,S034,No
53,Male,General,Telangana,Student,402638,No,Yes,S029,No
42,Female,SC,Karnataka,Government Employee,557629,No,Yes,S081,No
19,Male,General,Tamil Nadu,Private Employee,530336,Yes,No,S085,No
65,Male,ST,Telangana,Student,128171,No,Yes,S064,No
61,Male,ST,Karnataka,Senior Citizen,578121,Yes,No,S071,No
19,Male,ST,Andhra Pradesh,Senior Citizen,553726,Yes,No,S089,No
26,Male,SC,Andhra Pradesh,Unemployed,119926,Yes,No,S011,Yes
63,Female,OBC,Telangana,Senior Citizen,217670,No,No,S087,No
61,Male,General,Maharashtra,Farmer,461673,Yes,Yes,S003,No
38,Male,ST,Andhra Pradesh,Unemployed,155189,Yes,No,S044,No
43,Male,ST,Maharashtra,Farmer,496367,No,Yes,S122,Yes
59,Female,SC,Kerala,Student,433034,No,No,S055,Yes
78,Female,SC,Tamil Nadu,Farmer,532934,Yes,No,S070,No
80,Male,OBC,Andhra Pradesh,Farmer,147378,Yes,Yes,S064,No
39,Male,ST,Kerala,Farmer,259003,Yes,No,S073,No
37,Male,General,Maharashtra,Government Employee,306034,Yes,Yes,S012,No
21,Male,ST,Andhra Pradesh,Unemployed,479442,No,Yes,S028,No
35,Male,ST,Telangana,Unemployed,543111,Yes,Yes,S097,No
25,Male,SC,Telangana,Unemployed,279669,Yes,Yes,S116,Yes
28,Male,OBC,Telangana,Student,369241,No,Yes,S021,No
74,Male,ST,Kerala,Farmer,217036,No,No,S050,No
68,Female,ST,Telangana,Senior Citizen,188576,No,No,S019,No
26,Female,OBC,Andhra Pradesh,Senior Citizen,314953,No,No,S126,No
22,Male,General,Telangana,Private Employee,464023,Yes,No,S058,Yes
19,Male,ST,Telangana,Government Employee,363039,No,No,S062,No
26,Male,ST,Kerala,Student,72396,Yes,No,S147,Yes
58,Male,General,Maharashtra,Student,163265,No,Yes,S062,Yes
